@relation iris
@attribute feature1 real [0.05813357104186012,14.778002526671134]
@attribute feature2 real [0.35106708696021116,14.398431917981698]
@attribute class {1, 2, 3}
@inputs feature1,feature2
@outputs class
@data
2.2227442062906873,4.373179579212993,1
2.698690124820859,4.5239522844137605,1
3.980148663415157,4.849031566302683,1
3.715121442603273,2.430604809863342,1
3.331749897723575,3.8862088562917934,1
6.190931191792974,1.513974414608246,2
9.797837905451384,3.3146021069916864,2
9.074876346859341,1.6326863456705305,2
8.07467125326561,1.3206197911424244,2
6.551911626883251,12.631196164403756,2
6.661370112080894,12.320503589814015,2
6.2165470811935855,12.837674464705001,2
14.77800114462454,0.35106708696021116,2
14.753649213400276,3.1634838442692415,2
14.758196397435555,0.8362747278104082,2
3.308757073947679,7.984774682121855,2
1.714654400515467,8.591917536770621,2
4.492057520191891,7.342148993027658,2
0.05813357104186012,5.6701827830035345,2
0.6934203356339835,7.064182237875772,2
2.0654818973179716,9.548814502285516,2
1.1096426385006075,7.9895925376717445,2
5.000798055243526,6.550787061913799,3
9.436376480456925,6.815721848037855,3
6.687741773374859,7.849266345924361,3
9.351817213004452,7.039214646427287,3
10.596562482082371,6.751359013195955,3
10.653418483801815,7.847487511009835,3
4.098950121687688,10.79752527298421,3
4.11847401823017,10.434195544834813,3
7.928650103269865,13.37869199104838,1
9.766182536493739,11.067561493972612,1
11.938236088301682,2.352244488496583,1
11.453382336991265,2.950920671863375,1
12.73409533976919,11.431490515466985,1
11.693629019392302,13.59552896093014,1
13.780856869477418,14.398431917981698,1
14.778002526671134,11.725408185471988,1
10.130259454447243,11.00589080511658,1
