@relation many_disjuncts_1
@attribute feature1 real [0.017698122605041,9.973291342058808]
@attribute feature2 real [0.049734900280228866,9.998492453889732]
@attribute class {1, 2}
@inputs feature1,feature2
@outputs class
@data
1.4627277774846914,9.163479623744124,1
2.7729604383745787,7.543054893374293,1
2.427733242054055,6.585738664432133,1
2.3819473579155117,8.763702315404133,1
4.014605951267035,6.575367225167522,1
2.641080376014029,7.7347309373720785,1
2.333215365351411,7.653237939061074,1
3.94872528426816,8.806175006427894,1
2.0436380789668047,6.750848740416231,1
1.0444291288905982,5.449569067008277,1
3.345694841836483,5.713742882378391,1
3.9027861788243556,5.487631050858882,1
0.017698122605041,7.119881560632164,1
2.9484204341577733,5.229629869620277,1
4.233019961750697,6.377116667623657,1
3.27181848484778,9.264485017188132,1
1.646619383137432,8.645768790121089,1
4.640758324750351,5.204480896765601,1
4.370963677659538,8.060294686629646,1
3.2287308214745023,6.713480355805675,1
4.945852756031599,5.326085341483046,1
0.8874455750052568,5.3098561690569435,1
2.6641789112381598,6.47793659667076,1
3.017948654570901,5.197784602112846,1
1.612563735443121,9.012296363690549,1
1.8680157122211127,6.232018840991728,1
0.8539010621516779,8.11835611868206,1
3.982893143502429,6.18482145030706,1
3.554651657444781,8.449209580098945,1
2.378049378632814,9.490238141719857,1
4.302148682079963,5.588972624723968,1
0.9105975015802703,7.758985170740687,1
0.4223146774467773,6.232322410838291,1
0.5682884681317513,5.022779890889934,1
4.464146208336641,6.927613480402761,1
4.445530385387206,8.433337924418348,1
4.352328236273662,5.588439994830329,1
4.310609987870173,9.163058269618343,1
4.591117227576684,7.173902468635166,1
2.639912637430453,8.163201794302447,1
1.4459719019339514,8.1878189441395,2
1.3506086345495676,8.686007471755177,2
1.610406286554513,8.114356786355172,2
1.6479322094441229,7.806996290134199,2
2.2208563117222546,8.13946164279056,2
1.43521183501698,7.910624224432581,2
3.1141059384527985,7.89655329439103,2
3.2046202744964263,8.260139397350736,2
3.921178953051103,7.761610583926057,2
3.663286175787634,8.276460322081233,2
2.6145437820282247,5.992640035121424,2
2.435618164025445,5.856809536763994,2
2.787934356323875,6.5802369878722144,2
2.2054621331610424,6.230532913161122,2
2.211416941455875,6.1090600590757465,2
2.4524156602309937,5.964263112803827,2
2.008951328236206,6.718425831356545,2
2.0095371257220536,6.54302636023369,2
2.484634225687173,5.916598721661342,2
3.472707484315456,6.169227226225078,2
4.470043163122439,7.038114794165823,2
4.347348471482785,7.12518305989989,2
4.540529941867876,7.295382370925648,2
4.090902507546922,6.007305862247018,2
4.332484007384935,6.767949068469495,2
4.206381337486179,6.4906002390483835,2
6.012523055379018,7.612149213009389,2
6.364100761928691,6.27640308683219,2
6.347003605427506,7.849051251338043,2
5.346484527770992,9.085912552754568,2
6.130382799506085,9.636895964350037,2
9.929103045628086,7.20368666085969,2
6.335030006937578,9.99313613390473,2
6.562042264189907,8.66687808501701,2
9.794570499747016,6.989148826152359,2
5.324038366624993,7.299694317723218,2
8.57838842643232,5.127726014872055,2
8.616611330757042,6.679414439081924,2
7.551841447423383,7.478012665610036,2
6.522214052829554,8.281483802796714,2
6.487446860745924,5.170811323391521,2
8.109095287406381,6.193061048437428,2
8.376675580814151,9.230655512315852,2
7.113312454530589,5.207951638566071,2
5.197150046372547,8.85031296760216,2
6.522736452056104,5.858631773791798,2
5.608136771825846,5.382833244681117,2
5.275168646874718,9.363262798057223,2
5.011350847408332,7.194182910910111,2
8.707888777829236,8.08137380452688,2
5.0715007987321705,9.611846343766839,2
6.528210330259924,7.105979680052595,2
7.142198579480168,5.895028719877145,2
9.950935980469765,8.098437663232115,2
8.457215235852727,6.815584747314466,2
5.791955392051281,9.208620884173254,2
7.560277124673676,7.387605322571314,2
7.719566885294225,9.756035940910909,2
9.419941776410116,8.684975782630028,2
8.519277345608751,7.7626652157281235,2
6.546395167758192,9.998492453889732,2
7.986505951996641,5.4354900143919735,2
8.399905165513132,8.453610655318384,2
7.031585974014636,6.942771934584733,2
6.545204669150424,9.409261183785913,2
9.260700420573954,5.09905477137959,2
2.8252977820497764,1.8105726525438426,2
0.08951132818186547,2.8052459446928757,2
2.1682290135808433,3.710697607245547,2
2.9005386934942594,2.1469609165276387,2
3.9340938997475132,1.458226877030756,2
2.1449455560415025,4.627111964601692,2
2.1233756407195155,4.950232272198425,2
2.791471178498468,0.19622461459328,2
1.102503615782204,3.087966020330317,2
2.6636763821163467,3.407569109309227,2
1.3489407161994076,1.7352439556889876,2
4.341159665660221,1.8777821300390425,2
1.7616843788457475,0.2596441083451745,2
2.7933663947989484,0.0693519820328975,2
2.2517105248150235,4.9247708700435116,2
2.460409999037212,4.904637458189411,2
1.132451674521725,3.412276440294426,2
0.6379131718579639,1.0690549809474215,2
1.6276360302381305,2.8546664561421515,2
3.6596003371869736,2.5717846004938516,2
0.8605970537305307,1.021425607241628,2
2.5244567455855376,2.9477012775372735,2
4.276508522524386,0.8090296962062005,2
2.4807797986592734,2.0530693369972584,2
4.838385978293602,2.248873258391554,2
1.163521948656165,1.118477673329759,2
2.4652331753031813,1.3477425490189336,2
2.1009171644154865,1.557589352055454,2
1.3725255893975046,1.2080279901698447,2
2.159250702650291,2.788028180942663,2
0.5954892611509743,0.4510395148356977,2
2.688803735193994,4.698644655543986,2
0.39408244298873574,3.5686748998453104,2
3.5888146025173224,0.558604757600924,2
2.1009537447185207,4.364406149814931,2
4.304343286759609,4.021887426877035,2
4.4341330059964426,2.957798289094474,2
3.3374936743326855,0.20414990871655714,2
2.418448872780151,4.591893485912426,2
4.126873050595334,0.35485707486044793,2
9.973291342058808,1.7449905616020107,1
7.84731636426954,3.486495302419337,1
6.207381935505847,2.2050363949352914,1
9.691805385902327,4.624881766980712,1
9.684312038186544,2.627100382449164,1
5.439835189719339,0.049734900280228866,1
9.484189141325533,0.733750616860045,1
6.587908892127541,0.35875320802124744,1
5.062445046910238,4.280681466137987,1
6.717739092599031,4.602957385913696,1
5.5347319668880335,1.4982639361190637,1
8.923118088113068,0.1726538772842373,1
7.501763223316566,4.74743649315084,1
9.79940419307248,0.32510184741264936,1
8.82653884185603,2.7964872396933322,1
9.055118841700391,4.343924862138094,1
9.528964096441296,0.34707817265369034,1
9.527574168078862,0.09741787986014938,1
8.634680600571107,1.1302762663917814,1
7.563195214787276,4.984283636790333,1
6.192130749250082,3.2622540200622234,1
8.211382137423755,0.6351797613920951,1
7.696170545997909,3.8774443000435705,1
8.427358317867647,3.564731571966227,1
6.8530869164436785,1.8641405630927084,1
8.373702875673365,0.7565879130924286,1
6.770120869645671,4.6527086874852435,1
5.966850411492805,3.5593573644087773,1
7.520382643249574,3.0296597570734733,1
8.761394529551678,1.3980654035465685,1
7.990844939810655,1.565449345402533,1
6.592512956309906,4.0186099539226365,1
6.897219352233147,4.835203212167338,1
8.392679623444607,1.8653743710675263,1
9.052519166457955,1.3909046712378763,1
7.931853505460279,3.2899485888464675,1
6.170107196522248,1.0087025592694259,1
7.331287457792708,1.759348475929929,1
9.82522289063854,1.6369107371135123,1
8.963842127576203,1.8424501098070363,1
5.5361458391493645,4.177364219611766,2
5.730597178311519,4.058409367268177,2
5.6158301650720945,4.061672146570902,2
6.06679518306704,1.0645400283748283,2
6.372167151572588,1.6673035301995633,2
6.377679287735159,1.3782590713965521,2
6.54723393111177,1.2640905981515573,2
7.110132565900493,1.3493221861712945,2
6.50042479357221,1.7158970784328573,2
6.662426547215226,1.556088555639613,2
7.445961685980811,3.6900347033536285,2
7.431304144810585,3.308236611782833,2
7.431840535498145,3.3061845525164575,2
7.235946820725127,3.9096395146484166,2
7.467356829746104,3.934662758659318,2
7.502016732503401,3.497317818966283,2
8.09359084133492,1.7704231723649693,2
8.811028755177537,1.9078807771381658,2
8.045705195462208,1.3128539765716036,2
