@relation many_disjuncts_1
@attribute feature1 real [0.025909803577572332,9.99720251113765]
@attribute feature2 real [0.0005829654714761823,9.993375261198347]
@attribute class {1, 2}
@inputs feature1,feature2
@outputs class
@data
3.2033987916354203,5.82715720349668,1
2.0129876323307188,9.484455118047734,1
3.436147565890915,9.406150972948467,1
3.8202284459388567,6.687119735567979,1
4.440889589494979,7.483031865436814,1
1.5543289895690549,6.973738045164481,1
0.8820391884854739,6.269649713898056,1
3.3167210902051574,7.316531121493114,1
4.347493060035163,8.70463032378853,1
2.5253794650608135,7.610984021975392,1
2.4332853661081684,6.974087116648234,1
2.2513598604298544,6.930295066196667,1
0.3594901968166897,8.816126485068876,1
3.786729367507471,8.26441314661102,1
4.583229383979186,8.211867369671607,1
1.259289205599405,8.735014040693972,1
2.2518657250830687,6.391547767564618,1
2.918383091646939,9.963119744580197,1
3.302514442759645,5.674539223956054,1
1.7946403105899282,6.38478030477038,1
0.8545478768048576,8.059125502446784,1
3.441180742535783,8.112052354729672,1
4.778059720348145,7.304958252284817,1
3.5062055753579817,7.116941354335378,1
1.7507705317819906,5.819920029487711,1
3.7875375159986446,7.41865607576233,1
0.42971841408437295,8.899290130361003,1
2.3027358781269704,8.265534117039605,1
4.879402520020274,9.404084651515532,1
1.637951070452156,8.940576673042639,1
4.426263550989472,7.468879871103831,1
2.235420479175672,8.021217577320787,1
3.3155705561735034,7.68516727706876,1
3.5703873359204836,5.744950622268925,1
0.03096481571755183,6.729494707352774,1
1.4487179901927483,8.604413365772775,1
3.4602513376845083,8.246592097130794,1
3.2152496139286186,6.463407450634012,1
3.1924516031359955,9.423185358303789,1
1.7219329152708085,6.296747160850909,1
1.8003863381832608,7.33678456101681,1
0.31854981047571007,7.791397178140658,1
0.17839699847065404,5.865215277457249,1
0.35857930866604715,5.584674226249691,1
3.98966314927615,6.7930750063374115,1
3.9523829925116893,7.814444023578569,1
1.7853946057209797,7.615220541863943,1
4.024182586308076,8.338613683051525,1
2.4580708804496294,6.530388244153967,1
2.3951410267605744,5.767942933911268,1
2.493329739514686,6.176124287496626,1
0.4666980923145436,8.24683790016973,1
3.190115439225967,7.981960886141236,1
0.6201243758497238,5.277113975031307,1
3.5620053446579063,7.4558630646533235,1
1.8467366396939733,5.253762484639325,1
1.627024926186298,8.384480672551906,1
4.994788012375019,5.576109287145385,1
0.025909803577572332,6.405983564496843,1
0.5434920189864195,6.270173755581222,1
2.560687693183647,9.110037168646242,1
1.0363118983832786,5.282521749694162,1
2.8101019179455267,8.135018310554276,1
4.187666714984268,7.808843160507279,1
4.255164554826109,9.774893303284648,1
2.702527497995633,7.925183076115672,1
0.35645074514250474,7.017966544931938,1
1.546988749961527,8.48677946221382,1
1.2651864015960257,5.1302167544599175,1
0.5423417479097309,8.21893247762758,1
4.432447079265123,7.864336193251049,1
4.969311734244602,6.183911735878149,1
3.2933957111119287,9.061548695403562,1
3.6876626877272285,6.2598660212184525,1
1.2189805353619825,8.122983567571545,1
1.686322699117292,7.395032195940251,1
4.782835787471401,6.667389052720899,1
0.7450405906446261,8.573667086239203,1
4.28229986081829,8.060205423659923,1
0.49395261599475715,8.750788634464474,1
4.009892103111616,8.69834412030535,1
0.5559629097486296,9.993375261198347,1
2.6448738064146586,5.205407419090191,1
2.3750428502737075,6.224180454787938,1
1.1249140693936233,8.80343198614038,1
2.2411436210691416,8.621639548537612,1
1.7608887635759336,6.064561028007773,1
1.3579108108246603,5.908469370522985,1
0.23630855040014942,6.640266053827302,1
4.654401425349782,9.017898517097887,1
4.027542974133674,5.246599507789723,1
1.7626564337860073,6.353539090043469,1
2.921367331330129,6.260915816973605,1
2.307926677729661,6.171412382121628,1
1.0981660420220285,9.272968557458688,1
3.42965637749837,9.235113013805542,1
3.560941690919987,7.53290709005185,1
3.986076327807457,5.283930544375775,1
0.7312194982015702,9.216490466083862,1
2.5796979311511596,9.658850114303132,1
0.2448033713595349,7.464937723208289,1
1.0833423236611284,5.618402299530106,1
2.544195613635673,7.364043126957913,1
2.5937162246333885,9.519612277856304,1
4.88166025326492,9.068737489165052,1
2.442559685108996,9.775709480373521,1
1.2699043219180872,8.082776631398916,1
4.435976667284377,5.234365857455565,1
3.880225657854537,8.660050220917178,1
2.2721516369634593,9.682852310976852,1
3.606239267116203,9.304087618031346,1
1.3023673584125866,7.609618601294402,1
4.155087155899862,7.992806926065261,1
0.7136769680963545,6.745974296697787,1
4.013408713407031,9.391913327122044,1
0.6903518776809819,8.683454990587675,1
1.79840758061713,7.519395020590762,1
2.799650637605861,5.505217913468903,1
0.2522345720215069,8.339006827322581,1
0.7738694731869344,7.823243846184228,1
0.11747151375993081,7.932462293449352,1
1.4223993077675523,7.621526536423954,1
0.8593695314358035,9.363733120549849,1
0.13712578622964322,5.493567790718478,1
4.842106406274252,9.019697888385647,1
2.3145625683742574,5.962545525204596,1
4.840964219614408,6.002296531253957,1
3.180266712672595,5.3377207812375875,1
4.552567079891391,9.64985416647303,1
2.1672955891357497,5.775982819645899,1
1.7094905020717315,9.289228457137735,1
2.812303618406029,7.292244618854287,1
1.2204478107528371,7.233732556728684,1
2.1220758564110924,8.469609313690725,1
4.46708364949458,9.372760786564488,1
1.6113833445300658,9.76906616264452,1
2.89586773092861,9.266047381413351,1
0.14978947089635708,9.300962134330018,1
3.6105626104128072,8.940975304306523,1
2.6241030341114744,6.196867916598761,1
2.351970932615841,5.9192789177931395,1
1.8197163118045878,7.908870324241067,1
2.9419940910042532,9.510006563177946,1
1.4584917028875688,6.707080514118713,1
3.857950213645775,6.102151690238416,1
1.6135512999000368,9.518575926295142,1
3.6009433599396945,8.692088562033202,1
4.081609477988519,7.539352445662066,1
2.81067449808577,7.8597410995739025,1
2.8430672642619452,6.905579652440014,1
0.18904324751821244,7.49111469171559,1
1.967691523089126,6.887831982203702,1
0.8171620152169567,6.031653732053923,1
4.378363359097306,8.011163360537068,1
0.03906058669230772,6.525623648592527,1
3.805217993829275,9.505054122405244,1
2.670296977851695,8.910894561329924,1
2.3592496156762133,5.829359289403001,1
2.096436735481783,5.530619577606596,1
3.0722455583964248,5.005813797408037,1
1.3163676106541626,8.749746722919534,2
2.1259043021156603,7.865373551183556,2
1.718578826624543,8.688123394871331,2
1.8127952470251363,8.625424839227524,2
1.9645707033204483,8.705380517008319,2
1.3653171205589945,8.726616413638606,2
2.2828944542738365,8.65192129563855,2
1.7856701679453342,8.505380453875876,2
1.481187943492948,7.868196786272872,2
2.2410074923890595,8.126395767821899,2
2.244990737593578,8.614943793990767,2
1.468944816036187,8.488872839331922,2
2.0623012927229114,7.808427183662944,2
1.516106589150726,8.693349639600285,2
1.376725569079816,7.8179670150411695,2
1.9374044007609657,8.009798140422701,2
2.2297534278813633,7.951815268957942,2
1.5841797975762328,8.541717093837423,2
1.5581457034757618,8.595062113732924,2
2.242954782389508,8.274300214417055,2
1.5974131970050518,8.33959995741001,2
1.7915015835749997,8.414217668927076,2
2.1333543770072474,7.8744704151650415,2
1.6713358094404518,7.900338610403981,2
3.3252484913538685,8.716180949776367,2
3.231364946245859,7.997948228701624,2
3.2247810597055717,8.313423384993966,2
3.206489051477445,8.628385670112655,2
3.1667203924719654,8.425499161924087,2
3.6379781084956653,8.655951527130918,2
3.888335762773031,7.964750023687045,2
3.8176775916546046,7.720727702550938,2
3.665466792274527,8.374968610997122,2
3.1591853019195826,8.115443352653296,2
3.4922479177838155,8.637439184461146,2
3.8834489139737602,7.791385395403224,2
3.577997199480098,7.956632774029095,2
3.8322442524845135,8.896445768719976,2
3.6706359718831334,8.191745816447604,2
3.3930256308511813,8.142943712002772,2
2.789833601182341,6.127867226175676,2
3.3695634374983636,6.297584478631216,2
2.0885838793168943,6.540295449756302,2
3.0548286040465586,6.867137755445613,2
2.8180090111328733,6.6022538732307225,2
2.091866138461204,6.68411777304485,2
3.362728892871284,6.2179579577546225,2
3.295986040028482,5.89349271486542,2
2.8014387224227137,6.612013557168866,2
2.220622540524134,6.936350033242751,2
2.346381970646127,6.213646752194583,2
2.0235737542774475,6.349643659651562,2
2.323564302486314,6.463560720652327,2
2.9074765566193097,6.413694507663344,2
2.381679649866811,5.867928475657853,2
3.1097555696366883,6.484732658869124,2
2.6542065717836176,5.856837971043177,2
2.4168939875306252,6.154434318613897,2
2.793848558623254,6.541004927311086,2
3.1135560050028777,6.001768440512565,2
3.1431210763366564,6.332282362909128,2
3.1596940255853805,6.478041264305305,2
2.2010566775812164,5.977467059620089,2
3.230936167292112,6.134023745382966,2
3.4205799790757703,6.730902348320567,2
2.044169087612591,6.176610385000942,2
2.8446118681272634,6.338908849090396,2
2.887465735272998,6.81951532512987,2
3.329579527421203,6.102465873241048,2
2.985824726513516,6.157426219797524,2
3.4019092349178854,6.203062656813916,2
2.9209553258861307,6.473525994637831,2
2.1600435856802886,6.9329587731746845,2
2.311372779516407,6.045694850762324,2
2.670560285152998,6.699020535368582,2
2.4064812002883604,5.997959592730869,2
2.6119829106725323,6.466537230009568,2
3.0099489857648476,5.814454860393695,2
2.5344405629920885,6.269162226182738,2
2.9109690242973385,6.3520327331032505,2
4.533434153710756,6.341051795931006,2
4.616005564182595,6.724293038588459,2
4.432968923398756,6.210235229757895,2
4.032554941833593,7.399318076743955,2
4.0644449415804305,6.59510030920897,2
4.285108928888566,6.855987491514546,2
4.4494232809318515,6.462381770113282,2
4.4896938422831285,6.965214640681288,2
4.161127069638024,6.438425742461447,2
4.375251993203038,5.980229414898761,2
4.6465059868933345,6.675584078691539,2
4.0282835707509115,6.877452399747625,2
4.283716971697208,7.144310437703585,2
4.016674521904369,6.067490065609638,2
4.0812763696196175,6.076551317197308,2
4.633864779482944,6.301465071683696,2
4.228893927067037,6.478877752897314,2
4.616603679415642,7.279571173984527,2
4.499148382165709,7.243163787650596,2
4.479279518828067,6.367526744511594,2
4.03297963644082,6.511471121813368,2
4.322454455714773,7.378878863710568,2
4.3727662041313335,5.979616915785335,2
4.5825349622669105,6.026858945574418,2
8.616916423584204,6.660222124740949,2
9.931220238455754,6.9310387811053085,2
9.875777798156271,9.303778642500314,2
8.177745312787753,5.218887912845764,2
8.222288645010291,8.993763983981589,2
8.906395786487025,6.357661844009881,2
8.097992809746719,7.370707860408767,2
6.499880541732006,9.976396445696345,2
9.269918942295064,9.416940920912634,2
5.495463389459273,5.6949610245100875,2
8.316499771923054,5.032893879427898,2
8.275719469664779,5.011002661334535,2
6.839418402398014,9.162182759228346,2
5.2358332004672725,8.523008236327591,2
5.820826066461369,5.70803343270147,2
5.4344060749118395,8.189102727257744,2
9.920148964923364,7.461003978668523,2
9.23048145586576,6.385695050179877,2
8.512023164670683,9.444982407171445,2
7.425070901511711,6.584131047757312,2
8.111921436031535,5.055917034481808,2
7.88631631278057,6.540447219925124,2
9.530392604742861,9.229018817517002,2
5.705961642419692,8.971112033161454,2
7.9882241354301895,5.411161782582095,2
8.957823929474845,6.530941280919141,2
5.234845376465933,7.092687004264985,2
6.992059469150229,9.619017093801698,2
5.080485099652068,7.0390321806309775,2
5.106154780524687,8.512880638632993,2
8.33433597431142,8.7874385069073,2
9.919591154161019,6.086975490699902,2
8.179645354400769,5.05154903297751,2
8.590192569210746,9.118411557963729,2
8.264027381796158,5.686581393233414,2
7.155609988068283,5.003802782534669,2
5.1743809862781704,8.308091365913015,2
8.619375479173934,9.441524817653475,2
9.83654028318857,7.38346586734837,2
5.067308954352738,7.239556876878268,2
8.60672592464297,5.395256012615474,2
8.070128897169795,5.3652677820178045,2
5.373080161613823,6.86515960695272,2
6.089464410996527,9.792937486444,2
7.425006597591621,9.07826937417312,2
8.66081668448465,9.426910269739807,2
8.798291291367546,6.008707701737379,2
8.205635897730195,5.535004813077867,2
7.671072621163096,9.924707160198292,2
7.773044581755481,8.719875489491141,2
8.267035700075727,5.629613233207092,2
6.9688068849075675,8.871608054441602,2
9.872412041393527,5.185907385333801,2
5.212367495943066,9.485097437284033,2
6.526243566131649,9.154044239975146,2
8.851524685235779,7.395590286876083,2
6.567771256537213,7.28184285738763,2
6.488085640639184,9.43718105442986,2
6.774523899864049,6.503932533339105,2
6.925353736459116,8.244011999838294,2
9.875513223658096,7.2360221004625345,2
7.570619807270321,8.06511994908952,2
6.6224431495951475,5.633714385209332,2
7.735783580211363,5.265402428348429,2
9.278424262629812,5.423519551004671,2
7.88846680956261,8.160870319848033,2
7.43022827951406,8.517705389852036,2
7.935400363399021,7.041163892574741,2
5.7116540714633315,9.688373531728661,2
8.037258306781084,6.187656548093161,2
8.791467732994125,7.2366303371371234,2
9.61883320698925,8.156589819413703,2
6.318358596297639,7.814789599229082,2
7.157005171922194,9.901475165138992,2
9.296487668174642,6.597822623041954,2
6.502559364078518,9.250107004678831,2
7.218203920056405,5.631838044256553,2
8.325538282813614,6.115931302426981,2
5.488461990135056,8.120654289757569,2
6.999755515112646,8.519714861745564,2
7.258885787104974,6.812117473003794,2
6.57490893611333,7.536520706267405,2
6.519236519616779,8.971849173700779,2
6.950898813382795,8.153722623320549,2
5.380546203929708,6.2911396708158005,2
8.220969895469114,5.915321119778723,2
8.964992601975577,7.465272641327973,2
5.408517536051516,6.970278616259252,2
9.93976856198287,5.809121999037417,2
7.311169754858356,9.744228533380875,2
7.595524566760796,8.978367678651445,2
8.36087862062633,5.948642228749314,2
7.710678453095122,5.04253398022621,2
7.246607513405571,8.487330787494386,2
7.606019237167328,9.743244710368437,2
5.117813694302443,8.796566355808062,2
8.809966218222817,9.0012658875443,2
9.811800619530523,9.941254949535505,2
5.096790569965105,6.914248760386091,2
6.957873691400712,5.052177190176673,2
6.236443461252792,5.718790059382784,2
5.859596784533664,5.593037926368035,2
9.080119467778506,5.301881374000463,2
8.972547550304174,6.416954845823485,2
7.923623034363195,5.531653807914258,2
6.444126667527825,5.413909664062247,2
8.798836004667415,9.333016801698177,2
5.371341421815623,5.609760044053094,2
6.890868389493745,6.001287541445911,2
6.673576274677264,6.941805316242181,2
6.929480118230861,7.770144801784874,2
6.229069958491556,7.995133870347589,2
5.155862725456003,8.571610902413983,2
8.007674600766501,7.500008074041086,2
9.718012121512373,6.073907959759751,2
6.720411912195868,5.648644871919974,2
7.198650054898727,9.530713088770547,2
9.288714694371283,8.503924038897797,2
6.143083390079201,5.530481295396204,2
6.901619326707186,5.709745300561107,2
5.120256250752579,5.096175085335198,2
5.628162867102362,5.837709077013891,2
6.6620895915,8.731980255298417,2
8.744504611428837,9.46291507218291,2
9.8734748938951,8.81287268027942,2
8.627816053461913,5.759907012971822,2
5.953421693929606,6.660583140918319,2
6.299908230127037,9.99262854826079,2
9.836181172409114,9.719905182943787,2
7.695710405732453,9.834800795545117,2
5.948145280556647,7.939431011288621,2
6.561625053081482,6.520902892815954,2
7.189603581079957,9.327881911623098,2
9.600552807033004,5.674936252524573,2
6.0902849777562045,9.439633182002446,2
8.488313661097111,7.259970821080534,2
7.473801014982167,8.785900172637373,2
8.840629828646327,6.974913976746761,2
8.447252845366462,8.630664122606822,2
6.016249666510971,5.056981395195197,2
9.249279190251208,5.604809568360405,2
9.043872506147448,7.45282532113747,2
8.623725652856502,6.7467501875419345,2
5.234195603379921,6.887505342408518,2
8.01862489872483,8.296650357032664,2
7.184250263294004,7.754736577599393,2
9.848585435041166,9.470340410101151,2
5.771224037716962,6.900653963836071,2
5.238902745926096,8.3411538172613,2
8.043846458937026,9.952376755267888,2
6.475316927293202,7.195679582650483,2
8.516828675517282,5.117134366667789,2
8.639422834357692,6.380081054809002,2
8.306287553678029,6.226289637349896,2
9.653544018766029,6.5177364393757715,2
9.917374218373418,6.0626225489231995,2
5.219312522318884,6.489252322028046,2
5.297587888007836,5.254489024189661,2
9.029215683528163,7.024106177430587,2
5.482777069297395,8.827697407457062,2
4.364502760768396,1.1718356332375306,2
3.901640084725562,0.7508824380768175,2
3.5358257112582008,3.122994296877464,2
4.368028329984911,1.9144556461534146,2
2.2242886358660257,3.1238713818105297,2
1.2960240486897268,4.6925248898564,2
3.5685216745075103,1.0100123882726153,2
1.0377641667028714,3.7811478412328454,2
3.015397731378426,1.8360900796981343,2
0.3305030789900504,2.5111715029071062,2
3.7991921192781906,1.3989484190567363,2
3.3890409348483774,1.276939433123256,2
0.9767266583288786,0.35728002080462395,2
1.7417701568859938,3.067836558916662,2
1.8692360677674897,4.489436537118926,2
0.8718121249374022,4.538565738079119,2
2.1659244895697793,3.8208091663775385,2
0.9014702306068856,3.015653199588067,2
1.1327250982216115,3.9636049141811074,2
0.6822840306382932,1.4473779085661087,2
1.5284625946924013,0.873887652236382,2
2.7809452107907893,1.233716595168518,2
2.7242006906351426,0.4902828761922684,2
1.4533442355720787,4.10343993489886,2
1.38589047868197,4.898244787307485,2
4.027087379821625,4.439987203867754,2
1.0322484374568963,1.6678563979452137,2
1.3222852681229558,4.895302957983465,2
0.3157101351702374,2.0829703045444283,2
3.224167289194633,0.2831121495616912,2
1.290672478409357,4.503935853215484,2
0.3698930453683519,4.569103936378469,2
2.740578108643369,2.842882129311937,2
3.748750565603216,3.3957376284788277,2
1.127545985607915,0.23198499841456333,2
4.087239944135839,2.12586870349094,2
2.3499533154974195,4.955599145358237,2
2.535620733541768,1.5780999090294034,2
0.8337807386898816,0.9273544901461095,2
3.458278248239839,0.17852351151813828,2
2.639646469877197,4.249235425767282,2
0.43662985715330893,4.604627172170572,2
3.7662844318876205,1.7897750929986862,2
4.458354873682216,2.882434026960432,2
4.601023342429741,0.0655968423559955,2
0.9879313315733657,3.743392330908508,2
2.951242522930583,2.7713035790275065,2
3.075204314038828,1.833956444083642,2
0.23961379240246272,4.650591804246314,2
0.8878801578237888,4.010584207185662,2
1.3969975870403157,0.648430955827895,2
0.06019056544809609,1.0111028363138574,2
2.9445143434360217,4.352530761447556,2
1.7983045015560046,3.275647303814897,2
3.6519142794020802,1.97368029367557,2
3.3017990199000846,4.9780397714042115,2
4.167583607555977,4.0388013313445,2
0.8767903029814023,0.5989183189596187,2
2.95984668500905,0.42901831653471945,2
4.29917857475809,2.4481410758854794,2
2.2704471213895183,3.5252992310499036,2
1.866708546353995,4.466406048265206,2
4.183075615570451,1.1694930025823858,2
1.8955261721901455,4.471093439370438,2
3.614931087407594,2.733668391078321,2
4.790449807375202,1.3214102655920412,2
4.287287236735438,4.3330093091297535,2
1.6150255338043502,2.7544727537450955,2
4.360615358488657,2.9845951502299455,2
4.324489886975476,3.6119617623283635,2
0.6157858198141175,1.0445812633789693,2
4.30304446944397,3.416732608086632,2
1.7844033545998628,4.292601186861219,2
4.593225923775242,4.450131269009362,2
2.8927684583156053,0.0005829654714761823,2
2.3975867636698505,4.6838783559585515,2
0.4563791640799275,1.4258888696649614,2
1.547125894049088,3.9756407286677757,2
3.2663041358336735,0.26033683588511103,2
1.8795730824327799,0.5979186938638476,2
3.2645220752646513,4.790402180986223,2
2.448136366581912,3.3711025280067446,2
3.5806633003783133,4.020039283500666,2
2.9412603256987597,2.992526336773607,2
4.781784614483204,4.8014166774867215,2
3.6102879794769223,2.3344735716327585,2
1.3712572279274453,0.4820700215901996,2
2.8525019256064206,4.856226890845935,2
2.0279802412562193,4.671457743970451,2
2.4683223180705687,1.0225434381149472,2
4.370536981386993,0.27378987832239354,2
2.2526688581523535,2.0803622398777417,2
0.06501662340384295,2.878947069800866,2
1.9056921265744975,4.483813151234165,2
3.677134880906273,1.542604983645719,2
2.6861549833683402,2.842906037102264,2
0.9948328738253764,3.8148335200884196,2
0.7205007358345072,2.676032814701286,2
1.7273874391418227,4.425226857596933,2
1.454703419127748,2.04203336850638,2
0.6903733559671549,1.491721613382363,2
3.314959783724313,4.164947060777552,2
0.8919448354601722,1.7381193640014925,2
1.60297477560619,1.2491248901130798,2
0.8083665019801739,2.9657008180103044,2
3.2266631753000388,0.36482771438506256,2
4.816359055621758,1.0988882455387494,2
2.980860988162826,3.566296146214287,2
4.0874121791453595,0.8495300760833857,2
3.867700665848422,2.0165912607819125,2
4.654641921041882,0.4823111490439169,2
2.9746203915023943,0.42162026471120495,2
2.428403102812316,4.256552607106724,2
4.329772038287124,0.443905919018146,2
0.7212267476768569,4.83373684526222,2
