@relation clean_data_1
@attribute feature1 real [0.008919935979348481,9.987261829201252]
@attribute feature2 real [0.01699460112704554,9.990611321460392]
@attribute class {1, 2}
@inputs feature1,feature2
@outputs class
@data
0.7223815241962261,7.707742764071983,1
0.008919935979348481,6.355248068094779,1
2.0981473665466863,9.891077632619886,1
0.38165564492951776,9.325663115061133,1
0.8815453380486915,7.050530760712992,1
2.938066571452513,7.832335576104823,1
0.6397142952970958,5.65709890652423,1
2.2785255896661605,7.348922342555768,1
3.477458855658997,6.67963530999908,1
4.256764648200625,5.1747382882909925,1
3.962864955631418,6.812881514529913,1
0.9193360779961035,9.990611321460392,1
2.118505733997111,9.442273446851571,1
3.168274416687016,7.0395529764382365,1
4.585230216979408,5.868451991184661,1
0.985614369066915,8.715361477480577,1
1.7866597675794909,9.113905224008201,1
3.9980289810871783,8.637294553417657,1
0.11652811575144639,7.742038285964428,1
2.7408610549174286,5.662558261291506,1
4.849340672736171,5.806672739249519,1
4.536920258457415,8.496427760037774,1
3.618815616614725,9.535582031801205,1
3.0163817588225106,8.019062211426972,1
9.131699470467781,5.472684842215122,2
7.561308033088168,8.358714993852722,2
5.660324442188031,5.334920298208379,2
9.024288426495607,5.926494093337839,2
9.972996124528736,9.517487084619173,2
7.936706630686661,8.478448283325946,2
6.7886884935989125,8.355827123495335,2
9.700673564985824,6.537622933787145,2
9.506786435599022,8.423053965938701,2
9.457560661179887,5.575801159138296,2
6.166236412284629,5.586302254232106,2
6.658919406371268,6.578084373583999,2
5.388711456734575,6.772565514653187,2
7.464621009642945,9.570896124032753,2
5.513320698416015,5.897705214363473,2
9.457701373616713,9.616755139426482,2
7.168025804538919,5.633323146788912,2
8.851837118265482,7.691616129961487,2
7.363542362281374,9.040260216813245,2
8.25533292834774,5.976500424370503,2
6.847865246694636,8.873202534808318,2
5.101115358102943,6.212377375208076,2
7.16152918407886,9.27670436065395,2
9.456321705817231,8.661737997722444,2
5.999415938574961,9.932259569874685,2
5.819632426919771,6.715827148610369,2
9.987261829201252,8.380520804642238,2
7.826939660277646,5.415989015611035,2
7.514878231321808,9.852794258675354,2
6.303545977794619,7.129607215005465,2
7.589683729243107,8.110922498368561,2
5.629018666792131,9.61499105439437,2
5.090929194053967,9.273708016862575,2
9.07473249068781,7.024222307558864,2
9.497465083255342,6.930850621997356,2
8.949456587631603,8.165038606510954,2
7.177672780288144,8.06913955759764,2
9.446344825317247,8.538742549644805,2
6.292881121273586,6.959320574792415,2
9.665412316827808,7.5797864677107745,2
3.78081318875451,3.9225255073486527,2
4.58108724711191,0.8222030432003452,2
1.6964097605868904,4.921767699483333,2
3.6158076296926023,3.4452702313101966,2
1.9765641373930454,4.482252033745321,2
2.7615393096828704,0.9110176966272027,2
2.8551092525971855,2.0764059358848153,2
3.252266746051583,1.0930423914941083,2
3.3737580298562646,1.4477748308470355,2
2.91514425829098,3.8486198900858337,2
1.2473809014131276,1.7318404800656406,2
2.2586441552619414,0.9193015611840216,2
0.015343676305424325,0.01699460112704554,2
2.9597235442131846,2.6212578972983187,2
2.243865141119614,1.0375802921597206,2
2.2853402553650053,0.6228088493204786,2
4.474747803667889,1.8827732255923006,2
2.3571613249281125,3.773386887943765,2
2.9387771227299586,1.4912914655249114,2
4.655990046168748,3.2641722894991587,2
1.696178747370312,0.2917021631337424,2
3.826408368178793,1.590006289074286,2
1.921429299327842,4.908832269754967,2
0.6824710987708321,2.997776288218528,2
4.800689810238456,4.508751354896168,2
1.470783453785038,0.8105122983714369,2
0.07185594675036877,4.905305461497543,2
2.4886405255231243,0.7864492198998491,2
4.197169443409926,0.4367965097535498,2
3.30553400042274,0.9415279330026705,2
2.269907656652432,0.743209395104093,2
0.5587406813718132,3.7784044237929986,2
4.92728774240479,2.6743637996445546,2
1.5030035083970117,3.070289548078076,2
2.8230703721903208,1.007918633177614,2
4.146458029957275,0.11515377672693061,2
2.6115154208366542,0.6379769305934546,2
4.724677078141239,4.403958288074935,2
4.054310298414338,3.257452380801547,2
4.099755772782681,1.513438650959566,2
0.8965809101732797,2.858314236516984,2
0.9579949635021112,2.656566414980576,2
0.39011277232437913,2.6253600395340393,2
2.560814003880809,0.5658417714175318,2
2.8223139659587773,4.599691814644748,2
4.412144951042055,3.384022437198576,2
1.0381731810649812,2.435170842130634,2
4.506921255722983,2.4234868397777825,2
3.1485091986820217,4.517095195196345,2
0.42454464531446023,1.8451653282602716,2
1.5278651067740463,3.3539484751124826,2
1.3576155649008919,1.9877300599274288,2
4.887847184654428,0.17037908664042312,2
1.1982029661164422,4.936049356373298,2
4.480978782709974,3.0407009084839434,2
1.9237072897134277,4.3834232420242865,2
1.7254002669602926,0.17392205622820012,2
1.36149876438808,2.5753521104137045,2
1.8271347707296126,1.084108639703341,2
0.8871131315301684,3.2405131479039753,2
4.095738185260603,1.81794107441003,2
2.0180800569902857,3.862614447808327,2
1.09718943883732,0.10240100894720827,2
3.095839386824472,4.287384798264948,2
7.842347742575855,4.728615941436891,1
9.116714672713847,3.4417526286022855,1
7.9594371257838485,2.179287047994414,1
8.498489829846086,3.5951166926341442,1
9.417125922156455,1.0798441982004847,1
6.762107996682802,4.3853942448196275,1
8.514983645406561,1.1427721815201726,1
8.7732141201408,4.029101086208181,1
