@relation clean_data_1
@attribute feature1 real [0.22515747106200024,9.659353976092328]
@attribute feature2 real [0.4202924094736876,9.915773962454178]
@attribute class {1, 2}
@inputs feature1,feature2
@outputs class
@data
2.1069079698355226,5.213535334897601,1
1.3884139807661593,9.791733387381942,1
4.043113550705117,7.770621262057837,1
2.2172355358452513,8.682701358046584,1
4.3378352299134795,6.571073358181505,1
0.22515747106200024,6.580891436896989,1
6.899865213758748,6.678251732467182,2
9.659353976092328,9.47452933925618,2
7.469695188018189,8.233996766773915,2
9.41794394762602,9.915773962454178,2
7.021566223686087,9.784603907346272,2
9.309067257174533,7.851223677348221,2
7.817510347806837,5.753734467408485,2
7.663994392009558,8.815420057026241,2
7.310790057386567,7.535304608877755,2
8.929570761778503,8.208365213296442,2
2.6350236027211826,0.4202924094736876,2
2.30844305364603,0.5776509146686326,2
3.754013300948561,4.724182499804128,2
2.3955684237015467,4.66256944670936,2
3.04066718196284,1.358833434408756,2
2.284776351120627,4.812105093136632,2
3.411816354768105,2.379919029543765,2
1.7096021186679644,1.933969879467237,2
0.8912342263161971,2.859530650635869,2
1.6404488904002696,4.7593044383752705,2
4.102546549915841,4.934606502218591,2
1.2603413086478517,0.9022995911782994,2
2.4152241852484386,3.901658805529577,2
3.9652166605620858,2.3904579184430985,2
2.3621159761064976,1.1328338623308358,2
4.188598331372199,2.3798944461389375,2
6.191002410510206,3.3060792504304226,1
7.285069565929033,2.0383894357071117,1
